ticker,year,month,industry,fcf,fcf_source,debt_total,debt_total_source,net_debt,ebitda_calc,ebitda_source,financing_liabilities
RIPLEY.SN,2012,12,non_financial,126710811000.0,cfo_minus_capex,196657205000.0,short_plus_long,109523439000.0,63088433000.0,ebit_plus_da,
RIPLEY.SN,2013,12,non_financial,121758521000.0,cfo_minus_capex,309958878000.0,short_plus_long,156705050000.0,96505962000.0,ebit_plus_da,
RIPLEY.SN,2014,12,non_financial,143816754.0,cfo_minus_capex,266329924.0,short_plus_long,72144824.0,92285283.0,ebit_plus_da,
RIPLEY.SN,2015,12,non_financial,59017729.0,cfo_minus_capex,277883085.0,short_plus_long,97942175.0,94066357.0,ebit_plus_da,
RIPLEY.SN,2016,12,non_financial,88882346.0,cfo_minus_capex,211865995.0,short_plus_long,79945835.0,122866053.0,ebit_plus_da,
RIPLEY.SN,2017,12,non_financial,127904218.0,cfo_minus_capex,152099834.0,short_plus_long,6456673.0,123246272.0,ebit_plus_da,
RIPLEY.SN,2018,12,non_financial,111637771.0,cfo_minus_capex,156052833.0,short_plus_long,-15019566.0,122858902.0,ebit_plus_da,
RIPLEY.SN,2019,12,non_financial,146213427.0,cfo_minus_capex,65087602.0,short_plus_long,-225617802.0,199124507.0,ebit_plus_da,
RIPLEY.SN,2020,12,non_financial,292080356.0,cfo_minus_capex,239205968.0,short_plus_long,-420231686.0,31029238.0,ebit_plus_da,
RIPLEY.SN,2021,12,non_financial,65876916.0,cfo_minus_capex,121757481.0,short_plus_long,-335740891.0,208306921.0,ebit_plus_da,
RIPLEY.SN,2022,12,non_financial,3882808.0,cfo_minus_capex,132058167.0,short_plus_long,-192079620.0,92633880.0,ebit_plus_da,
RIPLEY.SN,2023,12,non_financial,88081270.0,cfo_minus_capex,87722817.0,borrowings_total,-199709484.0,19428216.0,ebit_plus_da,
RIPLEY.SN,2024,12,non_financial,51268072.0,cfo_minus_capex,60271110.0,short_plus_long,-211727274.0,177465504.0,ebit_plus_da,
RIPLEY.SN,2025,12,non_financial,173834155.0,cfo_minus_capex,35051217.0,short_plus_long,-202087639.0,230883725.0,ebit_plus_da,
SALFACORP.SN,2012,12,non_financial,-121750766000.0,cfo_minus_capex,,missing,,59713595000.0,ebit_plus_da,
SALFACORP.SN,2013,12,non_financial,3295059000.0,cfo_minus_capex,,missing,,62469694000.0,ebit_plus_da,
SALFACORP.SN,2014,12,non_financial,66172830.0,cfo_minus_capex,,missing,,70849364.0,ebit_plus_da,
SALFACORP.SN,2015,12,non_financial,82766914.0,cfo_minus_capex,,missing,,52615411.0,ebit_plus_da,
SALFACORP.SN,2016,12,non_financial,-18249975.0,cfo_minus_capex,,missing,,45467294.0,ebit_plus_da,
SALFACORP.SN,2017,12,non_financial,67501604.0,cfo_minus_capex,,missing,,40603105.0,ebit_plus_da,
SALFACORP.SN,2018,12,non_financial,14863765.0,cfo_minus_capex,,missing,,36813325.0,ebit_plus_da,
SALFACORP.SN,2019,12,non_financial,66767591.0,cfo_minus_capex,,missing,,36320813.0,ebit_plus_da,
SALFACORP.SN,2020,12,non_financial,51922160.0,cfo_minus_capex,,missing,,22243874.0,ebit_plus_da,
SALFACORP.SN,2021,12,non_financial,117036979.0,cfo_minus_capex,,missing,,50152953.0,ebit_plus_da,
SALFACORP.SN,2022,12,non_financial,71689725.0,cfo_minus_capex,,missing,,69868055.0,ebit_plus_da,
SALFACORP.SN,2023,12,non_financial,69415884.0,cfo_minus_capex,,missing,,97706035.0,ebit_plus_da,
SALFACORP.SN,2024,12,non_financial,33475672.0,cfo_minus_capex,,missing,,83321139.0,ebit_plus_da,
SALFACORP.SN,2025,12,non_financial,33371523.0,cfo_minus_capex,,missing,,73861225.0,ebit_plus_da,
SMU.SN,2011,12,non_financial,59413779000.0,cfo_minus_capex,,missing,,,missing,
SMU.SN,2012,12,non_financial,256889960000.0,cfo_minus_capex,,missing,,76840404000.0,ebit_plus_da,
SMU.SN,2013,12,non_financial,-179527618000.0,cfo_minus_capex,,missing,,-391324799000.0,ebit_plus_da,
SMU.SN,2014,12,non_financial,79283297.0,cfo_minus_capex,,missing,,41136612.0,ebit_plus_da,
SMU.SN,2015,12,non_financial,95171486.0,cfo_minus_capex,,missing,,124180169.0,ebit_plus_da,
SMU.SN,2016,12,non_financial,135751233.0,cfo_minus_capex,,missing,,133328397.0,ebit_plus_da,
SMU.SN,2017,12,non_financial,104677819.0,cfo_minus_capex,,missing,,145410453.0,ebit_plus_da,
SMU.SN,2018,12,non_financial,162311253.0,cfo_minus_capex,,missing,,141850253.0,ebit_plus_da,
SMU.SN,2019,12,non_financial,180588527.0,cfo_minus_capex,,missing,,189567690.0,ebit_plus_da,
SMU.SN,2020,12,non_financial,203976146.0,cfo_minus_capex,,missing,,176848344.0,ebit_plus_da,
SMU.SN,2021,12,non_financial,275764366.0,cfo_minus_capex,,missing,,211063207.0,ebit_plus_da,
SMU.SN,2022,12,non_financial,316839991.0,cfo_minus_capex,,missing,,281758763.0,ebit_plus_da,
SMU.SN,2023,12,non_financial,374069458.0,cfo_minus_capex,,missing,,267493483.0,ebit_plus_da,
SMU.SN,2024,12,non_financial,317481440.0,cfo_minus_capex,,missing,,231607249.0,ebit_plus_da,
SMU.SN,2025,12,non_financial,369772691.0,cfo_minus_capex,,missing,,265528238.0,ebit_plus_da,
SOCOVESA.SN,2012,12,non_financial,-83651184000.0,cfo_minus_capex,,missing,,35768447000.0,ebit_plus_da,
SOCOVESA.SN,2013,12,non_financial,-53885470000.0,cfo_minus_capex,,missing,,37785242000.0,ebit_plus_da,
SOCOVESA.SN,2014,12,non_financial,49712382.0,cfo_minus_capex,,missing,,60449888.0,ebit_plus_da,
SOCOVESA.SN,2015,12,non_financial,73958810.0,cfo_minus_capex,,missing,,54590283.0,ebit_plus_da,
SOCOVESA.SN,2016,12,non_financial,172110.0,cfo_minus_capex,,missing,,65450819.0,ebit_plus_da,
SOCOVESA.SN,2017,12,non_financial,16166716.0,cfo_minus_capex,,missing,,64886851.0,ebit_plus_da,
SOCOVESA.SN,2018,12,non_financial,-72019852.0,cfo_minus_capex,,missing,,57111151.0,ebit_plus_da,
SOCOVESA.SN,2019,12,non_financial,-64379473.0,cfo_minus_capex,,missing,,46374846.0,ebit_plus_da,
SOCOVESA.SN,2020,12,non_financial,49388932.0,cfo_minus_capex,,missing,,35872799.0,ebit_plus_da,
SOCOVESA.SN,2021,12,non_financial,57855426.0,cfo_minus_capex,,missing,,52846388.0,ebit_plus_da,
SOCOVESA.SN,2022,12,non_financial,-135933253.0,cfo_minus_capex,,missing,,17705574.0,ebit_plus_da,
SOCOVESA.SN,2023,12,non_financial,-116427950.0,cfo_minus_capex,,missing,,17657706.0,ebit_plus_da,
SOCOVESA.SN,2024,12,non_financial,130470786.0,cfo_minus_capex,,missing,,36010411.0,ebit_plus_da,
SOCOVESA.SN,2025,12,non_financial,128592694.0,cfo_minus_capex,,missing,,25161876.0,ebit_plus_da,
SOQUICOM.SN,2010,12,non_financial,6784000.0,cfo_minus_capex,,missing,,,missing,
SOQUICOM.SN,2011,12,non_financial,23854000.0,cfo_minus_capex,,missing,,,missing,
SOQUICOM.SN,2012,12,non_financial,-1132000.0,cfo_minus_capex,,missing,,15202000.0,ebit_plus_da,
SOQUICOM.SN,2013,12,non_financial,4596000.0,cfo_minus_capex,,missing,,16400000.0,ebit_plus_da,
SOQUICOM.SN,2014,12,non_financial,5579.0,cfo_minus_capex,,missing,,18356.0,ebit_plus_da,
SOQUICOM.SN,2015,12,non_financial,9079.0,cfo_minus_capex,,missing,,9720.0,ebit_plus_da,
SOQUICOM.SN,2016,12,non_financial,63307.0,cfo_minus_capex,,missing,,9325.0,ebit_plus_da,
SOQUICOM.SN,2017,12,non_financial,17699.0,cfo_minus_capex,,missing,,2242.0,ebit_plus_da,
SOQUICOM.SN,2018,12,non_financial,20779.0,cfo_minus_capex,,missing,,6684.0,ebit_plus_da,
SOQUICOM.SN,2019,12,non_financial,21642.0,cfo_minus_capex,,missing,,9437.0,ebit_plus_da,
SOQUICOM.SN,2020,12,non_financial,30411.0,cfo_minus_capex,,missing,,12341.0,ebit_plus_da,
SOQUICOM.SN,2021,12,non_financial,16764.0,cfo_minus_capex,,missing,,23636.0,ebit_plus_da,
SOQUICOM.SN,2022,12,non_financial,-4858.0,cfo_minus_capex,,missing,,23473.0,ebit_plus_da,
SOQUICOM.SN,2023,12,non_financial,18968.0,cfo_minus_capex,,missing,,14909.0,ebit_plus_da,
SOQUICOM.SN,2024,12,non_financial,12252.0,cfo_minus_capex,,missing,,13598.0,ebit_plus_da,
SOQUICOM.SN,2025,12,non_financial,-8448.0,cfo_minus_capex,,missing,,11309.0,ebit_plus_da,
SQM-A.SN,2011,12,non_financial,1072463000.0,cfo_minus_capex,,missing,,,missing,
SQM-A.SN,2012,12,non_financial,1096190000.0,cfo_minus_capex,501492000.0,short_plus_long,177139000.0,1097066000.0,ebit_plus_da,
SQM-A.SN,2013,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2014,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2015,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2016,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2017,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2018,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2019,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2020,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2021,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2022,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2023,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2024,12,non_financial,,missing_cfo,,missing,,,missing,
SQM-A.SN,2025,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2010,12,non_financial,204437000.0,cfo_minus_capex,,missing,,,missing,
VAPORES.SN,2012,12,non_financial,-246432000.0,cfo_minus_capex,871474000.0,short_plus_long,659474000.0,-131865000.0,ebit_plus_da,
VAPORES.SN,2013,12,non_financial,-136260000.0,cfo_minus_capex,636699000.0,short_plus_long,435040000.0,-157506000.0,ebit_plus_da,
VAPORES.SN,2014,12,non_financial,-161060.0,cfo_minus_capex,129664.0,short_plus_long,83997.0,825891.0,ebit_plus_da,
VAPORES.SN,2015,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2016,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2017,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2018,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2019,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2020,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2021,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2022,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2023,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2024,12,non_financial,,missing_cfo,,missing,,,missing,
VAPORES.SN,2025,12,non_financial,,missing_cfo,,missing,,,missing,
