ticker,year,month,industry,nim,cost_to_income,credit_loss_ratio,loan_to_deposit,roe,roe_parent,roa,gross_margin,ebit_margin,net_margin,ebitda_margin,debt_to_equity,debt_to_assets,net_debt_to_ebitda,interest_coverage,equity_multiplier,current_ratio,cash_ratio,asset_turnover,receivables_turnover,inventory_turnover,capex_intensity,fcf_margin,fcf_payout_ratio,cfo_to_net_income,capex_to_da,pe_ratio,pb_ratio,ev_to_ebitda
AGUAS-A.SN,2024,12,non_financial,,,,,0.09623106996193005,0.09623312940556215,0.041197842856762236,,0.23939650252139089,0.18762850642630555,0.5023537874667255,,,,3.2157760436394915,2.3358278805157062,0.8213120464347244,0.3094004480721364,0.2195713414845277,5.005128029520213,,-0.2686576223887681,0.6944961918242459,0.19576683235250295,2.269583537951007,-2.165391319067507,,,
AGUAS-A.SN,2025,12,non_financial,,,,,0.10567851126618423,0.10568053313204717,0.04423080648781604,,0.24886214685849012,0.19614686357439282,0.5027500667436355,,,,3.200459008751759,2.389251285646233,1.2474106099118092,0.6151558896377133,0.22549841318793548,4.9239414363077305,,-0.27799242439674804,0.8120511205012554,0.22109735501773856,2.7227490991817684,-2.2439825273017844,,,
ANDINA-A.SN,2010,12,non_financial,,,,,0.262368581659319,0.26236729899076744,0.14902073358132287,0.4323082172806658,0.1574638439146155,0.11657302321738686,,,,,18.90617389129798,1.7606179714324148,1.537554053790401,0.5742636877148176,1.2783466488934332,9.138014134180207,10.10259733066577,-0.10741539761387456,0.24902195012635123,0.30059630490660344,1.2147454754468106,,,,
ANDINA-A.SN,2011,12,non_financial,,,,,0.2299342915044192,0.22993204930100405,0.1293665230628582,0.4113316404657266,0.13400839700965592,0.09871903216941874,,,,,18.204406499579278,1.7773863443226026,1.1977600841366534,0.15916039787330505,1.310451695280431,9.147771937091242,10.064616802041266,-0.12914390001769696,0.2705169048764129,0.2666820331648572,1.4320744617521743,,,,
ANDINA-A.SN,2012,12,non_financial,,,,,0.0987787443037145,0.10025233956481533,0.057323736440662014,0.4037707944089535,0.10814175960271195,0.0752961808858375,0.16505908011547596,,,,11.346693872136974,1.7231735130518602,0.9473069178224147,0.1607612797166825,0.761310012888636,7.671224152959611,7.82530873940574,-0.12263460793686669,0.28373497233498784,0.20974656791267235,2.1395555857258977,-2.670988804316755,,,
ANDINA-A.SN,2013,12,non_financial,,,,,0.10240967401128127,0.10338779909316176,0.04333600608260938,0.39881121825023896,0.07441340403902634,0.059320714477975774,0.15202502566018528,,,,3.9121544368590366,2.3631544128931163,1.1453208969931052,0.19887427975171856,0.7305374937569051,7.786161829762799,7.268881508890727,-0.12072001001444892,0.23380855295829728,0.20529714884962275,1.906392125230305,-2.20427471226306,,,
ANDINA-A.SN,2014,12,non_financial,,,,,0.08248925462800896,0.08413094632883042,0.03340751378516027,0.39837331293118045,0.0544329405159424,0.042180860888184894,0.15218114440144712,,,,1.5031457129453714,2.469182686221055,1.3498767091227102,0.19383721400522078,0.7920064475146337,9.071707791610198,7.221402587196706,-0.06355267238870393,0.18346945724835478,0.15851971353425043,2.8429193320053896,-1.109257705811842,,,
ANDINA-A.SN,2015,12,non_financial,,,,,0.10345787128011168,0.10579922003201943,0.03987484392229416,0.4105094641346341,0.06910668208627992,0.04692563946994413,0.15362580506371806,,,,2.3305606759297515,2.5945649212251345,1.4383787487859463,0.3393843713161751,0.849745349721531,10.643679212428372,8.30030109593141,-0.05986996425539293,0.20097470512341867,0.14396612851474316,3.00698599873963,-1.1169325480800743,,,
ANDINA-A.SN,2016,12,non_financial,,,,,0.10929991337723065,0.11031607996056746,0.0418574430519315,0.418321412272884,0.07924581025010463,0.051786901654660655,0.1612483654478236,,,,2.7417281461823113,2.6112420016106794,1.3175124586907385,0.33671548061654016,0.808263126669685,9.329302436579841,7.144735577137698,-0.07213525708143914,0.19784646604457873,0.19220597317533558,2.4274711354898364,-1.3172877882951455,,,
ANDINA-A.SN,2017,12,non_financial,,,,,0.14633035542176223,0.14891228679141164,0.05626885703606896,0.42179818998707347,0.09237943326554311,0.06436373041317538,0.17264651163127545,,,,3.0930318303378233,2.6005567400802696,1.1301059478944837,0.31810915009994156,0.874232377067918,9.665586491296636,8.137945722920458,-0.09132978134136777,0.225443695284574,0.17985828338499793,2.0836877086253045,-1.7028141826342817,,,
ANDINA-A.SN,2018,12,non_financial,,,,,0.11282746623210066,0.11448431888934613,0.04400566252311963,0.42135296075352563,0.09146640918297647,0.05825203280299704,0.18459248229025782,,,,2.781360477370941,2.5639306344455903,1.1470110135041696,0.3275804428940349,0.755435654442184,9.608200970353085,6.397235233911268,-0.07236662662422498,0.21300691595656335,0.2456503640099086,2.4143413124821027,-1.2155624923100632,,,
ANDINA-A.SN,2019,12,non_financial,,,,,0.1808705861522612,0.1831254780676732,0.07329569442577641,0.4107200858713004,0.13288913911707198,0.09850688645280874,0.20440167928714148,,,,5.116168142064039,2.467683641846405,1.2959146836403794,0.3827639721979939,0.7440667050307175,9.310485513350734,7.100616877844361,-0.06221568041213404,0.20563606939298323,0.23580758161241192,1.4559427685246857,-0.9963629860641835,,,
ANDINA-A.SN,2020,12,non_financial,,,,,0.14805574161702909,0.15039773842663698,0.05029169984253682,0.3979214768890484,0.10482522866146463,0.07249524832382047,0.2010612044464341,,,,3.250200806651662,2.9439398962570604,2.1089397436813795,0.8187425849976702,0.693724085444811,8.753068082701228,7.989978007019468,-0.050565805079315025,0.2147135280397613,0.2742003490111324,2.264254923677676,-0.7742026481899648,,,
ANDINA-A.SN,2021,12,non_financial,,,,,0.14257284806133388,0.1437523028288513,0.05330142008263831,0.3795405105048681,0.09167050127818462,0.0708392471405323,0.17292973280156035,,,,3.8346776756299046,2.6748414552612205,1.8713129800453552,0.5746427924599926,0.7524278169825533,8.349570101205758,7.187830113963923,-0.0626400123490222,0.20025470884570515,0.23956858798362213,1.9426335266336214,-1.3252756424860923,,,
ANDINA-A.SN,2022,12,non_financial,,,,,0.145413857100352,0.14673622158172261,0.04266747304641574,0.3869866885646454,0.08762298848081077,0.048349592228890854,0.16603578915398573,0.03104045696254034,0.00910792057378424,-0.5990447963000946,3.9095151599921496,3.4080728648299328,1.2238455066971141,0.3072778321979789,0.882478446652135,9.496642524074197,6.623791016133873,-0.07027125492508662,0.2198650130541635,0.4695949472814477,3.0940024772264474,-1.5641226897593157,,,
ANDINA-A.SN,2023,12,non_financial,,,,,0.18948344278555534,0.19343703309152033,0.05973309575059486,0.3881856912403636,0.09948904206080567,0.06664719584024585,0.16386424706000532,0.030736959098029756,0.00968957336796232,-0.6417986271907868,3.9900807114874026,3.1721684671544645,1.4169601665819334,0.438297393402194,0.8962581995764056,8.760474068500505,6.873956375446701,-0.07359638371020118,0.21369149721304814,0.2964543978369116,2.102040629566121,-1.7088342245587185,,,
ANDINA-A.SN,2024,12,non_financial,,,,,0.23131389423837226,0.2382842008312433,0.07129647241049296,0.3966430450332792,0.1141470763525045,0.07277517618488617,0.17462203883121655,0.05560079622473654,0.01713749468915718,-0.3419008027963149,5.226764315781307,3.244394658217746,1.1181398836264869,0.27467930665333085,0.97968120653344,9.6872952114377,6.485173560613506,-0.09042200441093741,0.20122104109532246,0.24416174984172917,1.5224839360457032,-1.9293217586049847,,,
ANDINA-A.SN,2025,12,non_financial,,,,,0.22604700611852446,0.23215587980259494,0.07907758933388521,0.39079846821457664,0.11379761487733468,0.08086418199539921,0.1787460002921381,0.09759792858064503,0.03414249561921376,-0.30066188136025457,5.579642288072576,2.8585470045640604,1.4143415630978295,0.4059893582026333,0.9779062544450688,9.844165745296808,6.690773433981214,-0.0830600446108409,0.22092253548976923,0.2650926565132789,1.7048647185570005,-1.7446596974571194,,,
ANTARCHILE.SN,2012,12,non_financial,,,,,0.038068796220819594,0.03609087703046205,0.0187120717228302,0.11233627822277208,0.029397818309258847,0.01859046273916659,0.0647522140469755,0.6359734763812016,0.3126019860158976,3.9601757997293823,1.7312881975786323,2.034451170597677,1.7884947625106449,0.3547888556610271,1.0065414715798011,11.474073682141832,12.850213968238226,-0.037273767119873534,0.08832428522586012,0.19933818630229622,2.74605956948198,-1.5763430235581672,,,
ANTARCHILE.SN,2013,12,non_financial,,,,,0.07414561007759067,0.07084948911453472,0.03584732635695976,0.1315661439941983,0.04327295769356789,0.033779270299676326,0.07555078835028406,0.66100397239698,0.31957691219972667,3.1002344841159166,2.8542996477919265,2.0683721106356736,1.6973623044336419,0.4598147491136696,1.0612226385868153,13.209607444182199,13.25431678669582,-0.039282522645331774,0.10547015856876829,0.100987509409905,1.9594157995790313,-1.6963128376676588,,,
ANTARCHILE.SN,2014,12,non_financial,,,,,0.08341586246310584,0.08090822016279778,0.03947096544242685,0.1337301244666558,0.050754394770512544,0.03728158137639425,0.101607336633976,,,,3.405236518328658,2.1133474068370055,2.0026861651892007,0.6858362447911781,1.0587256222832562,14.271322779567859,14.272057548429709,-0.03067611650816031,0.0904570475785784,0.15654395917445846,1.6034977289957415,-0.7877039206607298,,,
ANTARCHILE.SN,2015,12,non_financial,,,,,0.055584905943581946,0.05275063719557368,0.027494668152024452,0.16861927621491066,0.04120485401490803,0.030995958071252966,0.10076743893302156,,,,2.100056971741455,2.021661277606262,2.5778613068463545,0.8240348392271207,0.8870404356858461,13.429922016839038,11.062963964379845,-0.03326493812658513,0.11732573456749402,0.15702517351496162,2.7119921974236574,-1.0011501453425742,,,
ANTARCHILE.SN,2016,12,non_financial,,,,,0.05534725019614888,0.05175898502684859,0.02698546393301852,0.16542910063774488,0.04477573954997305,0.035420503277051374,0.0926802908215794,,,,2.042398136033499,2.0510023594009,1.8359601927556501,0.4880509744962626,0.7618599804171096,12.293512732776593,10.135507762302707,-0.03808594258769119,0.129136465570346,0.11144545070925439,2.5705598328312185,-1.0416660524854684,,,
ANTARCHILE.SN,2017,12,non_financial,,,,,0.06019958392147837,0.06020680785782956,0.029621984859541966,0.1693032314392029,0.03691472371945307,0.033077658356881916,0.08073628300844359,,,,1.8436450992324454,2.0322603028435013,1.6774730650527871,0.4454344626024235,0.8955284724191795,11.759409317366252,11.245629601447854,-0.04085059362565754,0.11957580374499191,0.11373329542223486,2.3800115857643633,-1.2316955562699154,,,
ANTARCHILE.SN,2018,12,non_financial,,,,,0.09989243368567355,0.09906244080506876,0.047502869762319586,0.17376975427146246,0.06327082329216491,0.04761446452240083,0.10409552846927558,,,,3.961213381252873,2.102871556718256,1.8027398292630847,0.4870180492114199,0.997656284467323,12.161775502489935,11.364060508722673,-0.0442210658634316,0.11657534235717051,0.13715112698299659,1.5195860589737165,-1.5283844557777517,,,
ANTARCHILE.SN,2019,12,non_financial,,,,,0.021993712533390275,0.018949033459091852,0.009780967441982908,0.13761124419995358,0.015668226276284284,0.010527523037323743,0.07232588581616818,,,,0.8356492465317522,2.2486234274726775,2.2461562140016946,0.7149261072801069,0.9290853515405254,14.15097114721389,11.213794339909194,-0.05794318321010288,0.12040838398568417,0.14986724582179775,5.933513567637929,-1.6231209612552162,,,
ANTARCHILE.SN,2020,12,non_financial,,,,,0.019462627818802394,0.01930195798261707,0.008587150572921464,0.1562238533747925,0.016966851381239517,0.012152300759047432,0.08754976822357828,,,,0.7318027336799593,2.2664826537658986,2.327283232902891,0.7439197273337317,0.706627554994333,11.646334566161604,9.47248628043853,-0.0977084052495308,0.20307212705935043,0.007945577741584256,8.670269432837726,-2.05667300342558,,,
ANTARCHILE.SN,2021,12,non_financial,,,,,0.16948561487351121,0.1752699155022835,0.07562530409975764,0.18944523846621406,0.10108024436092804,0.07892263945369868,0.13371842559859123,,,,6.864380217594406,2.241123085600318,2.123140165156972,0.508347620573156,0.9582206654926247,11.76126262705346,10.28378587965392,-0.06704683423076666,0.14182505928401515,0.18350082196347858,0.9474876356247364,-2.0522109381174425,,,
ANTARCHILE.SN,2022,12,non_financial,,,,,0.12317998147597795,0.12374079077803875,0.054244793047426534,0.1678710043061016,0.06368153453472175,0.05041367868390962,0.09638067475108712,,,,4.9241561313997035,2.2708166914431946,1.6232969722430652,0.2591396115722865,1.0759935490432615,11.316440982893203,9.486468018753122,-0.05568372714323614,0.10066509601665935,0.1369282333111612,0.8922453200738111,-2.0576485595066796,,,
ANTARCHILE.SN,2023,12,non_financial,,,,,0.0315261444877384,0.030043716052900155,0.014242970549988016,0.12830894956300035,0.01613917366731698,0.014196427448446096,0.0625573672690649,,,,0.6922275253523756,2.2134529013517423,1.8375166339706228,0.3285588659655926,1.0032785080409095,10.91704719470552,10.130722177038086,-0.04490845963371379,0.0930772427712743,0.04279270820676527,3.3930214705413744,-1.4330169624237095,,,
ANTARCHILE.SN,2024,12,non_financial,,,,,0.08494396968260093,0.08162271546449362,0.0401589544337997,0.15690933707561638,0.05512057818770898,0.041066529324736895,0.10121770622497199,,,,2.4311323418674697,2.115193756416826,2.1277396833500117,0.5240391064716341,0.9778998881604901,11.41171478044579,9.701786641792053,-0.045626805436079894,0.11926300594225557,0.07039712214166867,1.793095294805448,-1.304332264680253,,,
ANTARCHILE.SN,2025,12,non_financial,,,,,0.06257566705903711,0.058279085420793006,0.028133662637951376,0.14671816730116843,0.04134411851399179,0.03183205776161592,0.08484412148315781,,,,1.9195991471616178,2.2242275335535093,1.724733665054993,0.4689815266917842,0.8838153929173822,11.668191037706137,9.231677842353278,-0.07299046843722536,0.1405969278848957,0.06125190634520477,2.123848227279617,-2.024201094401485,,,
BESALCO.SN,2012,12,non_financial,,,,,0.17384814423772188,0.15108728920902445,0.0721859136798598,0.11410898123066221,0.07187874087333417,0.08356523409308693,0.12937851339278394,0.7023012468939198,0.29161229996346566,2.2765574877409813,4.872021658810845,2.408338904023962,1.4903859704067934,0.11024906741605393,0.8638270982338037,3.655176506495071,5.012217445107505,-0.056493716592260296,0.0630077379875187,0.5351841365319463,0.07795133306276815,-0.9494108401852122,,,
BESALCO.SN,2013,12,non_financial,,,,,0.07527425166039303,0.07104435457821401,0.027357709811862373,0.07157050273447339,0.0210612109483386,0.03669698253366694,0.0787980687693828,1.1406246599687462,0.4145491687179161,6.522766880785695,1.5030340526637394,2.751482202934762,1.3146005586243312,0.08218434758237096,0.7455029793461511,2.7890776924118414,4.720451403817541,-0.08996442978252611,-0.026134160721258723,1.649911006689519,-3.16370945205842,-1.6766694635599266,,,
BESALCO.SN,2014,12,non_financial,,,,,-0.05658468582458618,-0.0737001952836229,-0.015185719949906742,0.047865135621329304,-0.05235112412581939,-0.03024459675114413,0.04764665035666578,1.426828103062026,0.38292007234830416,13.527192250249927,-2.1694736738812583,3.7261773568354046,1.2818976540152547,0.11515883070237147,0.5020969555275118,2.435624697368736,2.7104894977934757,-0.0722194009566707,0.016038994375616192,1.2514050860255947,1.8575353159214876,-1.1917599240755934,,,
BESALCO.SN,2015,12,non_financial,,,,,0.1025919226340934,0.08614212689552347,0.02975743765861535,0.12737976602823772,0.06261399382418653,0.04935915295053475,0.14294444356243263,1.5857868698747242,0.45996753651311356,4.633464558949361,2.320981391492115,3.4476060678023823,1.2222712129459488,0.14673316117083787,0.6028757764225968,2.995164504666488,2.6525928991783587,-0.021612931018859135,0.0952442204679876,0.15755432007595002,1.491745401768098,-0.39984704813845195,,,
BESALCO.SN,2016,12,non_financial,,,,,0.07597929677057266,0.06211528794881881,0.023558985618618525,0.1156457075621366,0.05421051947787853,0.036885379099389194,0.13714013486857712,1.430208372210781,0.44346631128062286,4.729716521117581,1.81305847303558,3.2250665627354804,1.2740527712677105,0.07469617073354849,0.6387079703081769,2.632064663637669,3.0510965603205076,-0.01896861462263557,0.062180928634855505,0.31349057518938356,1.1715296159972368,-0.374489241925065,,,
BESALCO.SN,2017,12,non_financial,,,,,0.07484134991304912,0.05239234853823188,0.024056412348231214,0.09911524635909412,0.04957724232712784,0.035598897947954324,0.1185079147189586,1.2049300066225876,0.3873031836511004,4.059390456448805,1.8915242133598635,3.1110769482030416,1.3465300812528362,0.15899541820575844,0.6757628391587219,2.5949818096637594,3.734785731578941,-0.02053197244693786,0.05321768468626672,0.2867327178922818,0.9181664074858568,-0.42389626847697554,,,
BESALCO.SN,2018,12,non_financial,,,,,0.09194015787421034,0.07818562383264437,0.025763562993147148,0.10442048395285884,0.0594438645799266,0.03983416192111204,0.12923247614588124,1.6181163907451217,0.453430193368198,4.71582557105664,2.327638831229074,3.5686119151557376,1.4204842026157836,0.1705486283689168,0.6467705544846044,3.0247025839200807,3.5169224819443126,-0.03565920159490113,-0.1017513810892178,0.1802750084577434,-3.4495663033214603,-0.6845062069184157,,,
BESALCO.SN,2019,12,non_financial,,,,,0.07127309267339071,0.07399672120630488,0.018301505831661048,0.12204657064100445,0.053205666831910296,0.0338832017059957,0.155050134821454,1.740462050012354,0.446915871941361,4.261954940630795,1.761877602168247,3.89438406483965,1.4398088110656662,0.25926846502283935,0.5401350790419123,3.520912467135783,2.4083541170778386,-0.03982068944601342,0.07913276536594796,0.3422909902071064,1.1602231766951996,-0.5549199226445947,,,
BESALCO.SN,2020,12,non_financial,,,,,0.06267520880901362,0.07261730133346014,0.01598133216404724,0.12713119014310592,0.054375690984643545,0.031140100078338798,0.16736627697365236,1.6381521225740163,0.417706677067015,3.7829208615133485,1.9757575321870864,3.9217762427848344,1.3748460994063525,0.24729128053656937,0.5132074760146301,3.1633455282222953,2.303380267407419,-0.04940180352160933,0.14208931230390817,0.0814543056077708,2.9764679159388026,-0.6720487276230961,,,
BESALCO.SN,2021,12,non_financial,,,,,0.08804760314477283,0.0860101355025379,0.021249545304398293,0.09928436211262906,0.04702186247300901,0.03238448898860422,0.12624408935913056,,,,2.4742783363337213,4.143505278983475,1.2074346502233937,0.16657813095671536,0.6561642924758144,2.978404763391154,3.1969181163014273,-0.02300855166004613,0.117411542503977,0.14026674125407723,2.915068101804859,-0.41839281907979037,,,
BESALCO.SN,2022,12,non_financial,,,,,0.1742890829701279,0.1597340701695457,0.044818990948125643,0.15416669934311888,0.08556697679407022,0.05883241828118336,0.16200032764580438,,,,3.316670330372062,3.8887328626352478,1.218400619491035,0.20534322905284852,0.7618077287579441,3.0642397703218953,4.072128647279246,-0.04585091313191069,0.15665431141074135,0.0879311194214001,1.883373172750735,-0.9640264230017909,,,
BESALCO.SN,2023,12,non_financial,,,,,0.16695219974023154,0.15595953960583248,0.04563763902438974,0.14181462612038614,0.08749943559000806,0.05735705091633084,0.1695377037056809,,,,2.491566608157639,3.658212898590321,1.2505859802980452,0.1707390324562946,0.7956761774757788,3.279790888290379,3.9025551676258634,-0.06005758564850831,0.14943225248831976,0.13741545625568993,1.5582158673078583,-1.0907332937896432,,,
BESALCO.SN,2024,12,non_financial,,,,,0.14256312464058374,0.13788513134553387,0.03881622204461614,0.13375700772983307,0.06841645307766618,0.047477305159483084,0.15509523058704916,,,,2.3712601557545168,3.6727717725006523,1.2651827187888052,0.09572672119010958,0.817574247616348,3.285164881072667,3.573976858092768,-0.056251421040097435,0.1007568889289276,0.2214867558129268,0.9374050978531724,-1.1491145114397476,,,
BESALCO.SN,2025,12,non_financial,,,,,0.1851884136655624,0.16609162743893605,0.04979760661530143,0.12518367799312843,0.08317887300856522,0.06519384109418608,0.1525805587378808,,,,2.8999403417925285,3.7188215710081765,1.3864219274162268,0.20610998210774523,0.7638391262045507,3.441735404216186,3.366569303042884,-0.0669237528600071,0.1825421469379721,0.11933732513992815,1.773455776457935,-1.2054007564336457,,,
BICE.SN,2011,12,financial,,,,,0.11223615612758288,0.11218874812841222,0.010266900691292121,,0.12907718960663372,0.11037298518586958,,,,,,10.9318439422304,,,,,,,,,,,,,
BICE.SN,2012,12,financial,,,,,0.13782941734713017,0.1377780425723894,0.013253193142332488,,0.14412231515484605,0.1279197826227894,,,,,,10.399713930591142,,,,,,,,,,,,,
BICE.SN,2013,12,financial,,,,,0.11315477251715335,0.11416097367711489,0.010759402762330261,,0.12781842692791884,0.10522058880916176,,,,,,10.516826539231289,,,,,,,,,,,,,
BICE.SN,2014,12,financial,,,,,0.1257576546852402,0.12760454401823126,0.011342369907588351,,0.10625917338522409,0.094710494504263,,,,,,11.087423149645732,,,,,,,,,,,,,
BICE.SN,2015,12,financial,,,,,0.1145198500024157,0.11532779718388973,0.010228711638693563,,0.101635291865609,0.0897613134748393,,,,,,11.195921250649555,,,,,,,,,,,,,
BICE.SN,2016,12,financial,,,,,0.10689415212962015,0.1074799064101564,0.009694258046571317,,0.10925029439597315,0.0909307814932065,,,,,,11.026542889213339,,,,,,,,,,,,,
BICE.SN,2017,12,financial,,,,,0.13219973638814864,0.13308105576550167,0.011760762377257837,,0.16282323125845088,0.13212211428847812,,,,,,11.240745467639709,,,,,,,,,,,,,
BICE.SN,2018,12,financial,,,,,0.09106081078922867,0.09117766982681018,0.0077732619143697996,,0.11085023789355483,0.08899416585699985,,,,,,11.714620167486178,,,,,,,,,,,,,
BICE.SN,2019,12,financial,,,,,0.10805969299898197,0.10825077021910776,0.008014944253757076,,0.12261859223338886,0.0936660290550733,,,,,,13.482276305081974,,,,,,,,,,,,,
BICE.SN,2020,12,financial,,,,,0.09628342902593491,0.0960302693994443,0.007301878725660701,,0.12381948290030027,0.098899490391895,,,,,,13.186117250560446,,,,,,,,,,,,,
BICE.SN,2021,12,financial,,,,,0.17993376836408634,0.17996185778233917,0.01306934217269579,,0.17364160348485658,0.13922397306610468,,,,,,13.76762242402685,,,,,,,,,,,,,
